Color | Prmt. Choose Indicator,Color | Prmt. Ticket Type,created_date,Current Date,Filter | Choose Indicator,Filter | Measure Nominal Numbers,Filter | Month Name,Filter | Prmt. Change Table,Filter | Selected Month Parameter,Filter | Year,Group | Range of Open Days,Group | Satisfaction Score,Group | Ticket Status,issue_category,owner_group,Prmt | Change Header,requestor_fname,requestor_lname,severity,statisfaction_score,Text | 1,Text | 2,Text | 3,Text | 4,Text | Complete Name,Text | Prmt. Change Table,Text | Severity Correct,ticket status,ticket_number,ticket_type,# Open Tickets,# Resolved Tickets,# Unknow SatisfactionTickets,# Waiting for Requester,% Engagement Feedback Score,% Open Days vs. Target,% Satisfaction,% Satisfaction vs.Target,"Color | Dispersion Satisfaction vs, Open Days",Color | Negative |  Open Day vs. Target,Color | Negative | % Satisfied vs. Target,Color | Positive | % Open Day vs. Target,Color | Positive | % Satisfied vs. Target,days_open,Format | Nominal Numbers Prmt. Indicator,Format | Percent Numbers Prmt. Indicator,Prmt | Choose Indicator
1,1,17-03-2020,24-09-2025,True,True,March,False,True,2020,21-25 Days,Unknown,Open,Systems,Architecture,Low,Alvin,Meryett,1 - Low,0 - Unknown,1,2,3,4,Alvin Meryett,Waiting,Low,Open,999-372513-0533-0-Q,Request,1,0,1,0,100.0%,46.7%,0.0%,-1,False,,-100.0%,+46.7%,,22,1,,1
1,0,26-07-2020,24-09-2025,True,True,July,False,True,2020,6-10 Days,Unknown,Open,Hardware,Architecture,Unassigned,Friederike,Peterson,0 - Unassigned,0 - Unknown,1,2,3,4,Friederike Peterson,Waiting,Unassigned,Open,899-578600-8204-6-R,Issue,1,0,1,0,100.0%,-33.3%,0.0%,-1,False,--33.3%,-100.0%,,,10,1,,1
1,0,25-04-2020,24-09-2025,True,True,April,False,True,2020,21-25 Days,Unsatisfied,Resolved,Software,Software,Low,Kendre,Yandle,1 - Low,1 - Unsatisfied,1,2,3,4,Kendre Yandle,Waiting,Low,Resolved,570-029423-2320-4-V,Issue,0,1,0,0,100.0%,40.0%,0.0%,-1,False,,-100.0%,+40.0%,,21,1,,1
1,0,24-05-2020,24-09-2025,True,True,May,False,True,2020,31-35 Days,Satisfied,Open,Access/Login,Software,Unassigned,Stacy,Sidney,0 - Unassigned,2 - Satisfied,1,2,3,4,Stacy Sidney,Waiting,Unassigned,Open,526-991880-7425-5-Y,Issue,1,0,0,0,100.0%,133.3%,100.0%,1,True,,,+133.3%,100.0%,35,1,,1
1,1,05-06-2020,24-09-2025,True,True,June,False,True,2020,35+ Days,Satisfied,Open,Access/Login,Security,Low,Lorrie,Dybell,1 - Low,2 - Satisfied,1,2,3,4,Lorrie Dybell,Waiting,Low,Open,400-300079-5727-2-T,Request,1,0,0,0,100.0%,146.7%,100.0%,1,True,,,+146.7%,100.0%,37,1,,1
1,1,12-05-2020,24-09-2025,True,True,May,False,True,2020,21-25 Days,Satisfied,Open,Hardware,Architecture,Low,Sheffy,Andrichak,1 - Low,2 - Satisfied,1,2,3,4,Sheffy Andrichak,Waiting,Low,Open,268-049130-3592-8-Q,Request,1,0,0,0,100.0%,46.7%,100.0%,1,True,,,+46.7%,100.0%,22,1,,1
1,1,22-10-2020,24-09-2025,True,True,October,False,True,2020,31-35 Days,Satisfied,Open,Software,Software,Low,Matthieu,Goodinson,1 - Low,3 - Highly Satisfied,1,2,3,4,Matthieu Goodinson,Waiting,Low,Open,495-157049-4073-5-Q,Request,1,0,0,0,100.0%,106.7%,100.0%,1,True,,,+106.7%,100.0%,31,1,,1
1,0,16-05-2020,24-09-2025,True,True,May,False,True,2020,11-15 Days,Unknown,Open,Hardware,Hardware,Medium,Ellery,Vigours,2 - Medium,0 - Unknown,1,2,3,4,Ellery Vigours,Waiting,Medium,Open,218-862740-4614-4-O,Issue,1,0,1,0,100.0%,-6.7%,0.0%,-1,False,--6.7%,-100.0%,,,14,1,,1
1,1,16-05-2020,24-09-2025,True,True,May,False,True,2020,1-5 Days,Unknown,Open,Software,Software,Low,Corabella,Connell,1 - Low,0 - Unknown,1,2,3,4,Corabella Connell,Waiting,Low,Open,776-494071-0647-0-N,Request,1,0,1,0,100.0%,-93.3%,0.0%,-1,False,--93.3%,-100.0%,,,1,1,,1
1,0,01-10-2020,24-09-2025,True,True,October,True,True,2020,26-30 Days,Unsatisfied,Waiting,Access/Login,Security,Unassigned,Anstice,Hawford,0 - Unassigned,1 - Unsatisfied,1,2,3,4,Anstice Hawford,Waiting,Unassigned,Waiting for Requestor Feedback,179-540281-4098-3-M,Issue,0,0,0,1,0.0%,80.0%,0.0%,-1,False,,-100.0%,+80.0%,,27,1,,1
1,1,30-09-2020,24-09-2025,True,True,September,False,True,2020,21-25 Days,Satisfied,Open,Systems,Architecture,Unassigned,Marti,Huntley,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Marti Huntley,Waiting,Unassigned,Open,690-970552-4856-1-Q,Request,1,0,0,0,100.0%,53.3%,100.0%,1,True,,,+53.3%,100.0%,23,1,,1
1,1,13-05-2020,24-09-2025,True,True,May,True,True,2020,31-35 Days,Unknown,Waiting,Software,Software,Medium,Annie,Mattiessen,2 - Medium,0 - Unknown,1,2,3,4,Annie Mattiessen,Waiting,Medium,Waiting for Requestor Feedback,889-403183-3853-3-Q,Request,0,0,1,1,0.0%,126.7%,0.0%,-1,False,,-100.0%,+126.7%,,34,1,,1
1,1,22-05-2020,24-09-2025,True,True,May,True,True,2020,1-5 Days,Unknown,Waiting,Access/Login,Software,Unassigned,Gregory,Middleton,0 - Unassigned,0 - Unknown,1,2,3,4,Gregory Middleton,Waiting,Unassigned,Waiting for Requestor Feedback,651-534505-2966-1-M,Request,0,0,1,1,0.0%,-73.3%,0.0%,-1,False,--73.3%,-100.0%,,,4,1,,1
1,1,13-03-2020,24-09-2025,True,True,March,False,True,2020,26-30 Days,Satisfied,Open,Systems,Architecture,Unassigned,Keefer,Jillings,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Keefer Jillings,Waiting,Unassigned,Open,761-672182-8295-2-E,Request,1,0,0,0,100.0%,100.0%,100.0%,1,True,,,+100.0%,100.0%,30,1,,1
1,0,02-04-2020,24-09-2025,True,True,April,False,True,2020,21-25 Days,Satisfied,Open,Systems,Architecture,Medium,Lizzy,Bushrod,2 - Medium,3 - Highly Satisfied,1,2,3,4,Lizzy Bushrod,Waiting,Medium,Open,696-360395-9269-5-C,Issue,1,0,0,0,100.0%,66.7%,100.0%,1,True,,,+66.7%,100.0%,25,1,,1
1,0,11-07-2020,24-09-2025,True,True,July,False,True,2020,6-10 Days,Unknown,Open,Systems,Architecture,High,Vonni,Beamand,3 - High,0 - Unknown,1,2,3,4,Vonni Beamand,Waiting,High,Open,795-869477-0740-1-N,Issue,1,0,1,0,100.0%,-60.0%,0.0%,-1,False,--60.0%,-100.0%,,,6,1,,1
1,1,12-06-2020,24-09-2025,True,True,June,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Networking,Low,Rudd,Hargie,1 - Low,0 - Unknown,1,2,3,4,Rudd Hargie,Waiting,Low,Open,577-481211-9399-7-U,Request,1,0,1,0,100.0%,-13.3%,0.0%,-1,False,--13.3%,-100.0%,,,13,1,,1
1,1,23-06-2020,24-09-2025,True,True,June,False,True,2020,26-30 Days,Satisfied,Open,Hardware,Hardware,Low,Almeria,Jephcott,1 - Low,2 - Satisfied,1,2,3,4,Almeria Jephcott,Waiting,Low,Open,479-409226-8767-4-F,Request,1,0,0,0,100.0%,86.7%,100.0%,1,True,,,+86.7%,100.0%,28,1,,1
1,0,02-03-2020,24-09-2025,True,True,March,False,True,2020,31-35 Days,Unknown,Open,Hardware,Hardware,High,Lucinda,Nehlsen,3 - High,0 - Unknown,1,2,3,4,Lucinda Nehlsen,Waiting,High,Open,523-607708-0648-2-M,Issue,1,0,1,0,100.0%,106.7%,0.0%,-1,False,,-100.0%,+106.7%,,31,1,,1
1,1,18-05-2020,24-09-2025,True,True,May,False,True,2020,35+ Days,Unknown,Open,Systems,Architecture,Unassigned,Northrop,Merrell,0 - Unassigned,0 - Unknown,1,2,3,4,Northrop Merrell,Waiting,Unassigned,Open,156-057552-7713-4-E,Request,1,0,1,0,100.0%,140.0%,0.0%,-1,False,,-100.0%,+140.0%,,36,1,,1
1,1,17-05-2020,24-09-2025,True,True,May,False,True,2020,11-15 Days,Satisfied,Open,Access/Login,Security,Low,Gloriane,Bernadot,1 - Low,3 - Highly Satisfied,1,2,3,4,Gloriane Bernadot,Waiting,Low,Open,700-592255-7382-7-K,Request,1,0,0,0,100.0%,-26.7%,100.0%,1,False,--26.7%,,,100.0%,11,1,,1
1,1,25-09-2020,24-09-2025,True,True,September,False,True,2020,21-25 Days,Unknown,Open,Access/Login,Networking,Low,Shandra,Nelhams,1 - Low,0 - Unknown,1,2,3,4,Shandra Nelhams,Waiting,Low,Open,139-245245-0046-9-K,Request,1,0,1,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,1,03-03-2020,24-09-2025,True,True,March,False,True,2020,6-10 Days,Satisfied,Open,Systems,Architecture,High,Kayne,Capper,3 - High,3 - Highly Satisfied,1,2,3,4,Kayne Capper,Waiting,High,Open,775-378088-3520-5-D,Request,1,0,0,0,100.0%,-46.7%,100.0%,1,False,--46.7%,,,100.0%,8,1,,1
1,1,02-07-2020,24-09-2025,True,True,July,False,True,2020,26-30 Days,Satisfied,Resolved,Systems,Hardware,Low,Sasha,Huzzey,1 - Low,3 - Highly Satisfied,1,2,3,4,Sasha Huzzey,Waiting,Low,Resolved,700-634054-1745-8-R,Request,0,1,0,0,100.0%,93.3%,100.0%,1,True,,,+93.3%,100.0%,29,1,,1
1,1,10-07-2020,24-09-2025,True,True,July,False,True,2020,31-35 Days,Satisfied,Resolved,Access/Login,Software,Medium,Sally,Bargh,2 - Medium,2 - Satisfied,1,2,3,4,Sally Bargh,Waiting,Medium,Resolved,361-850650-6929-9-K,Request,0,1,0,0,100.0%,120.0%,100.0%,1,True,,,+120.0%,100.0%,33,1,,1
1,1,27-09-2020,24-09-2025,True,True,September,True,True,2020,16-20 Days,Satisfied,Waiting,Access/Login,Networking,Medium,Georgia,Bartczak,2 - Medium,2 - Satisfied,1,2,3,4,Georgia Bartczak,Waiting,Medium,Waiting for Requestor Feedback,469-260606-2113-5-N,Request,0,0,0,1,0.0%,13.3%,100.0%,1,True,,,+13.3%,100.0%,17,1,,1
1,0,23-06-2020,24-09-2025,True,True,June,False,True,2020,26-30 Days,Satisfied,Open,Access/Login,Security,Unassigned,Merridie,Merrall,0 - Unassigned,2 - Satisfied,1,2,3,4,Merridie Merrall,Waiting,Unassigned,Open,803-806558-7256-3-I,Issue,1,0,0,0,100.0%,73.3%,100.0%,1,True,,,+73.3%,100.0%,26,1,,1
1,1,18-03-2020,24-09-2025,True,True,March,False,True,2020,21-25 Days,Satisfied,Resolved,Access/Login,Security,Unassigned,Lilli,Tungate,0 - Unassigned,2 - Satisfied,1,2,3,4,Lilli Tungate,Waiting,Unassigned,Resolved,386-609919-0296-5-N,Request,0,1,0,0,100.0%,60.0%,100.0%,1,True,,,+60.0%,100.0%,24,1,,1
1,0,07-09-2020,24-09-2025,True,True,September,True,True,2020,16-20 Days,Unknown,Waiting,Hardware,Hardware,Low,Fayette,Balaam,1 - Low,0 - Unknown,1,2,3,4,Fayette Balaam,Waiting,Low,Waiting for Requestor Feedback,071-165556-5543-7-D,Issue,0,0,1,1,0.0%,13.3%,0.0%,-1,False,,-100.0%,+13.3%,,17,1,,1
1,0,17-07-2020,24-09-2025,True,True,July,False,True,2020,21-25 Days,Unknown,Resolved,Hardware,Networking,Low,Korrie,Codi,1 - Low,0 - Unknown,1,2,3,4,Korrie Codi,Waiting,Low,Resolved,241-400466-3902-3-C,Issue,0,1,1,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,1,25-07-2020,24-09-2025,True,True,July,True,True,2020,21-25 Days,Satisfied,Waiting,Access/Login,Security,Low,Allianora,Batchellor,1 - Low,2 - Satisfied,1,2,3,4,Allianora Batchellor,Waiting,Low,Waiting for Requestor Feedback,025-502060-6939-4-A,Request,0,0,0,1,0.0%,66.7%,100.0%,1,True,,,+66.7%,100.0%,25,1,,1
1,0,28-06-2020,24-09-2025,True,True,June,True,True,2020,21-25 Days,Unknown,Waiting,Access/Login,Networking,Medium,Silvana,Campelli,2 - Medium,0 - Unknown,1,2,3,4,Silvana Campelli,Waiting,Medium,Waiting for Requestor Feedback,195-376511-0343-6-W,Issue,0,0,1,1,0.0%,46.7%,0.0%,-1,False,,-100.0%,+46.7%,,22,1,,1
1,0,26-05-2020,24-09-2025,True,True,May,False,True,2020,21-25 Days,Unknown,Resolved,Access/Login,Networking,Unassigned,Madelaine,Guillon,0 - Unassigned,0 - Unknown,1,2,3,4,Madelaine Guillon,Waiting,Unassigned,Resolved,443-144556-9983-2-Z,Issue,0,1,1,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,1,12-04-2020,24-09-2025,True,True,April,False,True,2020,6-10 Days,Satisfied,Open,Systems,Hardware,High,Hedvig,Crayton,3 - High,3 - Highly Satisfied,1,2,3,4,Hedvig Crayton,Waiting,High,Open,936-108793-4822-9-P,Request,1,0,0,0,100.0%,-33.3%,100.0%,1,False,--33.3%,,,100.0%,10,1,,1
1,0,07-07-2020,24-09-2025,True,True,July,False,True,2020,31-35 Days,Unsatisfied,Open,Systems,Architecture,Low,Lorilee,Mainstone,1 - Low,1 - Unsatisfied,1,2,3,4,Lorilee Mainstone,Waiting,Low,Open,805-892094-4880-8-P,Issue,1,0,0,0,100.0%,126.7%,0.0%,-1,False,,-100.0%,+126.7%,,34,1,,1
1,1,28-03-2020,24-09-2025,True,True,March,False,True,2020,16-20 Days,Satisfied,Open,Access/Login,Software,Low,Abner,Choldcroft,1 - Low,2 - Satisfied,1,2,3,4,Abner Choldcroft,Waiting,Low,Open,977-512148-6783-6-E,Request,1,0,0,0,100.0%,26.7%,100.0%,1,True,,,+26.7%,100.0%,19,1,,1
1,1,17-06-2020,24-09-2025,True,True,June,False,True,2020,21-25 Days,Satisfied,Open,Access/Login,Security,Low,Angy,Touret,1 - Low,3 - Highly Satisfied,1,2,3,4,Angy Touret,Waiting,Low,Open,372-501723-6539-6-O,Request,1,0,0,0,100.0%,60.0%,100.0%,1,True,,,+60.0%,100.0%,24,1,,1
1,0,16-04-2020,24-09-2025,True,True,April,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Security,Medium,Jone,Fawssett,2 - Medium,0 - Unknown,1,2,3,4,Jone Fawssett,Waiting,Medium,Open,511-635375-4253-8-B,Issue,1,0,1,0,100.0%,-26.7%,0.0%,-1,False,--26.7%,-100.0%,,,11,1,,1
1,1,24-07-2020,24-09-2025,True,True,July,False,True,2020,11-15 Days,Unknown,Open,Systems,Hardware,Unassigned,Caril,Ick,0 - Unassigned,0 - Unknown,1,2,3,4,Caril Ick,Waiting,Unassigned,Open,870-477303-6684-8-G,Request,1,0,1,0,100.0%,0.0%,0.0%,-1,False,,-100.0%,+0.0%,,15,1,,1
1,0,05-04-2020,24-09-2025,True,True,April,False,True,2020,31-35 Days,Unknown,Open,Software,Software,Unassigned,Neille,Summerfield,0 - Unassigned,0 - Unknown,1,2,3,4,Neille Summerfield,Waiting,Unassigned,Open,661-593237-6235-5-P,Issue,1,0,1,0,100.0%,126.7%,0.0%,-1,False,,-100.0%,+126.7%,,34,1,,1
1,0,02-10-2020,24-09-2025,True,True,October,False,True,2020,21-25 Days,Satisfied,Open,Access/Login,Security,Unassigned,Stormi,Portis,0 - Unassigned,2 - Satisfied,1,2,3,4,Stormi Portis,Waiting,Unassigned,Open,919-029202-6396-0-W,Issue,1,0,0,0,100.0%,40.0%,100.0%,1,True,,,+40.0%,100.0%,21,1,,1
1,0,07-07-2020,24-09-2025,True,True,July,False,True,2020,16-20 Days,Satisfied,Open,Systems,Hardware,Low,Mirella,Jeans,1 - Low,2 - Satisfied,1,2,3,4,Mirella Jeans,Waiting,Low,Open,176-503097-0604-9-A,Issue,1,0,0,0,100.0%,6.7%,100.0%,1,True,,,+6.7%,100.0%,16,1,,1
1,0,14-04-2020,24-09-2025,True,True,April,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Networking,Low,Faunie,Hatch,1 - Low,0 - Unknown,1,2,3,4,Faunie Hatch,Waiting,Low,Open,589-193258-5948-0-Y,Issue,1,0,1,0,100.0%,-6.7%,0.0%,-1,False,--6.7%,-100.0%,,,14,1,,1
1,1,01-03-2020,24-09-2025,True,True,March,False,True,2020,11-15 Days,Satisfied,Resolved,Access/Login,Software,Unassigned,Hermann,McKimm,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Hermann McKimm,Waiting,Unassigned,Resolved,689-847960-9733-0-K,Request,0,1,0,0,100.0%,-13.3%,100.0%,1,False,--13.3%,,,100.0%,13,1,,1
1,0,26-09-2020,24-09-2025,True,True,September,True,True,2020,21-25 Days,Unknown,Waiting,Software,Software,Low,Morley,Bourcq,1 - Low,0 - Unknown,1,2,3,4,Morley Bourcq,Waiting,Low,Waiting for Requestor Feedback,693-444769-4618-0-Y,Issue,0,0,1,1,0.0%,40.0%,0.0%,-1,False,,-100.0%,+40.0%,,21,1,,1
1,0,09-03-2020,24-09-2025,True,True,March,False,True,2020,6-10 Days,Satisfied,Open,Systems,Architecture,Unassigned,Dolley,Keling,0 - Unassigned,2 - Satisfied,1,2,3,4,Dolley Keling,Waiting,Unassigned,Open,195-959806-0959-8-I,Issue,1,0,0,0,100.0%,-40.0%,100.0%,1,False,--40.0%,,,100.0%,9,1,,1
1,1,27-08-2020,24-09-2025,True,True,August,True,True,2020,6-10 Days,Unsatisfied,Waiting,Systems,Architecture,Medium,Burke,Seymour,2 - Medium,1 - Unsatisfied,1,2,3,4,Burke Seymour,Waiting,Medium,Waiting for Requestor Feedback,771-627781-9567-4-S,Request,0,0,0,1,0.0%,-46.7%,0.0%,-1,False,--46.7%,-100.0%,,,8,1,,1
1,1,26-03-2020,24-09-2025,True,True,March,False,True,2020,1-5 Days,Satisfied,Open,Systems,Networking,Unassigned,Lesley,Yurov,0 - Unassigned,2 - Satisfied,1,2,3,4,Lesley Yurov,Waiting,Unassigned,Open,572-528425-2200-8-I,Request,1,0,0,0,100.0%,-80.0%,100.0%,1,False,--80.0%,,,100.0%,3,1,,1
1,0,19-10-2020,24-09-2025,True,True,October,False,True,2020,21-25 Days,Unknown,Open,Hardware,Networking,High,Antonina,Ruffell,3 - High,0 - Unknown,1,2,3,4,Antonina Ruffell,Waiting,High,Open,968-615621-6579-4-L,Issue,1,0,1,0,100.0%,46.7%,0.0%,-1,False,,-100.0%,+46.7%,,22,1,,1
1,0,18-07-2020,24-09-2025,True,True,July,True,True,2020,26-30 Days,Unknown,Waiting,Access/Login,Networking,High,Pammie,Swyre,3 - High,0 - Unknown,1,2,3,4,Pammie Swyre,Waiting,High,Waiting for Requestor Feedback,082-973658-5224-8-S,Issue,0,0,1,1,0.0%,100.0%,0.0%,-1,False,,-100.0%,+100.0%,,30,1,,1
1,0,02-03-2020,24-09-2025,True,True,March,False,True,2020,1-5 Days,Satisfied,Open,Access/Login,Security,High,Alex,Soar,3 - High,2 - Satisfied,1,2,3,4,Alex Soar,Waiting,High,Open,871-662114-7357-5-Y,Issue,1,0,0,0,100.0%,-80.0%,100.0%,1,False,--80.0%,,,100.0%,3,1,,1
1,0,24-08-2020,24-09-2025,True,True,August,False,True,2020,21-25 Days,Satisfied,Open,Systems,Networking,Low,Fara,Cusick,1 - Low,2 - Satisfied,1,2,3,4,Fara Cusick,Waiting,Low,Open,530-189856-3672-6-H,Issue,1,0,0,0,100.0%,66.7%,100.0%,1,True,,,+66.7%,100.0%,25,1,,1
1,1,31-08-2020,24-09-2025,True,True,August,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Software,High,Joni,Vasyatkin,3 - High,0 - Unknown,1,2,3,4,Joni Vasyatkin,Waiting,High,Open,200-402478-3218-6-O,Request,1,0,1,0,100.0%,-26.7%,0.0%,-1,False,--26.7%,-100.0%,,,11,1,,1
1,1,23-08-2020,24-09-2025,True,True,August,False,True,2020,21-25 Days,Satisfied,Resolved,Access/Login,Software,High,Giulio,Vreiberg,3 - High,3 - Highly Satisfied,1,2,3,4,Giulio Vreiberg,Waiting,High,Resolved,795-131085-7785-5-O,Request,0,1,0,0,100.0%,66.7%,100.0%,1,True,,,+66.7%,100.0%,25,1,,1
1,0,26-04-2020,24-09-2025,True,True,April,False,True,2020,1-5 Days,Unknown,Open,Hardware,Hardware,Low,Darbie,Meriet,1 - Low,0 - Unknown,1,2,3,4,Darbie Meriet,Waiting,Low,Open,370-611625-1531-9-E,Issue,1,0,1,0,100.0%,-93.3%,0.0%,-1,False,--93.3%,-100.0%,,,1,1,,1
1,1,09-06-2020,24-09-2025,True,True,June,False,True,2020,1-5 Days,Satisfied,Open,Systems,Networking,High,Romain,Congram,3 - High,2 - Satisfied,1,2,3,4,Romain Congram,Waiting,High,Open,424-401847-8373-6-I,Request,1,0,0,0,100.0%,-73.3%,100.0%,1,False,--73.3%,,,100.0%,4,1,,1
1,1,24-10-2020,24-09-2025,True,True,October,False,True,2020,16-20 Days,Satisfied,Open,Access/Login,Software,Unassigned,Yul,Staziker,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Yul Staziker,Waiting,Unassigned,Open,804-016950-3279-6-S,Request,1,0,0,0,100.0%,6.7%,100.0%,1,True,,,+6.7%,100.0%,16,1,,1
1,0,12-07-2020,24-09-2025,True,True,July,False,True,2020,31-35 Days,Satisfied,Open,Systems,Hardware,Medium,Lynsey,Lambillion,2 - Medium,3 - Highly Satisfied,1,2,3,4,Lynsey Lambillion,Waiting,Medium,Open,405-425103-3762-0-L,Issue,1,0,0,0,100.0%,133.3%,100.0%,1,True,,,+133.3%,100.0%,35,1,,1
1,1,22-05-2020,24-09-2025,True,True,May,False,True,2020,35+ Days,Unknown,Resolved,Software,Software,Unassigned,Augie,Wickrath,0 - Unassigned,0 - Unknown,1,2,3,4,Augie Wickrath,Waiting,Unassigned,Resolved,111-025406-1298-5-F,Request,0,1,1,0,100.0%,140.0%,0.0%,-1,False,,-100.0%,+140.0%,,36,1,,1
1,0,15-10-2020,24-09-2025,True,True,October,False,True,2020,35+ Days,Satisfied,Resolved,Hardware,Hardware,High,Holden,Spehr,3 - High,2 - Satisfied,1,2,3,4,Holden Spehr,Waiting,High,Resolved,654-445564-9414-0-F,Issue,0,1,0,0,100.0%,140.0%,100.0%,1,True,,,+140.0%,100.0%,36,1,,1
1,1,28-10-2020,24-09-2025,True,True,October,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Security,Unassigned,Hillary,Duffitt,0 - Unassigned,0 - Unknown,1,2,3,4,Hillary Duffitt,Waiting,Unassigned,Open,909-772368-4311-0-G,Request,1,0,1,0,100.0%,-6.7%,0.0%,-1,False,--6.7%,-100.0%,,,14,1,,1
1,1,09-03-2020,24-09-2025,True,True,March,False,True,2020,6-10 Days,Satisfied,Open,Systems,Networking,High,Vernice,Lawlee,3 - High,2 - Satisfied,1,2,3,4,Vernice Lawlee,Waiting,High,Open,272-967285-2453-1-U,Request,1,0,0,0,100.0%,-40.0%,100.0%,1,False,--40.0%,,,100.0%,9,1,,1
1,1,27-05-2020,24-09-2025,True,True,May,False,True,2020,11-15 Days,Unsatisfied,Open,Access/Login,Security,Low,Nathalie,Crich,1 - Low,1 - Unsatisfied,1,2,3,4,Nathalie Crich,Waiting,Low,Open,912-350111-8053-9-G,Request,1,0,0,0,100.0%,-20.0%,0.0%,-1,False,--20.0%,-100.0%,,,12,1,,1
1,1,17-06-2020,24-09-2025,True,True,June,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Software,Unassigned,Tobias,Maggiori,0 - Unassigned,0 - Unknown,1,2,3,4,Tobias Maggiori,Waiting,Unassigned,Open,021-800492-5688-9-G,Request,1,0,1,0,100.0%,-13.3%,0.0%,-1,False,--13.3%,-100.0%,,,13,1,,1
1,0,12-03-2020,24-09-2025,True,True,March,False,True,2020,16-20 Days,Satisfied,Resolved,Access/Login,Networking,Low,Cassie,Wellbelove,1 - Low,3 - Highly Satisfied,1,2,3,4,Cassie Wellbelove,Waiting,Low,Resolved,514-760499-3664-1-A,Issue,0,1,0,0,100.0%,33.3%,100.0%,1,True,,,+33.3%,100.0%,20,1,,1
1,0,09-08-2020,24-09-2025,True,True,August,True,True,2020,11-15 Days,Unknown,Waiting,Access/Login,Security,Low,Dannye,Hamberston,1 - Low,0 - Unknown,1,2,3,4,Dannye Hamberston,Waiting,Low,Waiting for Requestor Feedback,807-143390-9982-9-Y,Issue,0,0,1,1,0.0%,-13.3%,0.0%,-1,False,--13.3%,-100.0%,,,13,1,,1
1,1,01-03-2020,24-09-2025,True,True,March,True,True,2020,21-25 Days,Unknown,Waiting,Access/Login,Security,High,Lil,Brightling,3 - High,0 - Unknown,1,2,3,4,Lil Brightling,Waiting,High,Waiting for Requestor Feedback,317-845776-6761-8-F,Request,0,0,1,1,0.0%,40.0%,0.0%,-1,False,,-100.0%,+40.0%,,21,1,,1
1,0,10-03-2020,24-09-2025,True,True,March,False,True,2020,21-25 Days,Unknown,Open,Access/Login,Software,Unassigned,Livy,Olivelli,0 - Unassigned,0 - Unknown,1,2,3,4,Livy Olivelli,Waiting,Unassigned,Open,349-222758-2325-4-I,Issue,1,0,1,0,100.0%,66.7%,0.0%,-1,False,,-100.0%,+66.7%,,25,1,,1
1,0,17-09-2020,24-09-2025,True,True,September,False,True,2020,26-30 Days,Satisfied,Resolved,Access/Login,Security,Medium,Stanleigh,Parker,2 - Medium,3 - Highly Satisfied,1,2,3,4,Stanleigh Parker,Waiting,Medium,Resolved,658-045771-6057-2-K,Issue,0,1,0,0,100.0%,73.3%,100.0%,1,True,,,+73.3%,100.0%,26,1,,1
1,0,15-03-2020,24-09-2025,True,True,March,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Low,Fedora,Mortimer,1 - Low,0 - Unknown,1,2,3,4,Fedora Mortimer,Waiting,Low,Open,512-535747-0439-4-Y,Issue,1,0,1,0,100.0%,113.3%,0.0%,-1,False,,-100.0%,+113.3%,,32,1,,1
1,0,14-09-2020,24-09-2025,True,True,September,False,True,2020,31-35 Days,Satisfied,Resolved,Systems,Hardware,Low,Sidoney,Moores,1 - Low,3 - Highly Satisfied,1,2,3,4,Sidoney Moores,Waiting,Low,Resolved,213-216241-7331-8-K,Issue,0,1,0,0,100.0%,106.7%,100.0%,1,True,,,+106.7%,100.0%,31,1,,1
1,0,17-06-2020,24-09-2025,True,True,June,False,True,2020,26-30 Days,Satisfied,Open,Hardware,Architecture,Unassigned,Addy,Grimsell,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Addy Grimsell,Waiting,Unassigned,Open,576-802088-2492-9-D,Issue,1,0,0,0,100.0%,73.3%,100.0%,1,True,,,+73.3%,100.0%,26,1,,1
1,0,27-03-2020,24-09-2025,True,True,March,False,True,2020,21-25 Days,Satisfied,Open,Systems,Networking,Unassigned,Archibaldo,Stuckow,0 - Unassigned,3 - Highly Satisfied,1,2,3,4,Archibaldo Stuckow,Waiting,Unassigned,Open,062-683770-1291-4-U,Issue,1,0,0,0,100.0%,53.3%,100.0%,1,True,,,+53.3%,100.0%,23,1,,1
1,1,28-06-2020,24-09-2025,True,True,June,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Software,Medium,Hersh,Foad,2 - Medium,0 - Unknown,1,2,3,4,Hersh Foad,Waiting,Medium,Open,852-443183-6058-8-S,Request,1,0,1,0,100.0%,113.3%,0.0%,-1,False,,-100.0%,+113.3%,,32,1,,1
